Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-07-11,53675856,dw,front_control,GE,GDF450PGRBB_GDF450PGRWW_GDF450PSRSS,GDF450PGRBB_GDF450PGRWW_GDF450PSRSS,,us,retail,geappliances,,Neutral,use,Easy_Use,Open the door and slide the top rack out 6 inches to prop the door open or the dishes will be covered in spots.,"[ Priced accordingly ] || ---------------- || Inexpensive, washes dishes, latch and all moving parts are cheap, which fits the price. Doesn't dry the dishes, leaves tons of moisture in the machine. Open the door and slide the top rack out 6 inches to prop the door open or the dishes will be covered in spots. Inexpensive… got what we paid for and not disappointed.","[ Priced accordingly ] || ---------------- || Inexpensive, washes dishes, latch and all moving parts are  cheap, which fits the price. Doesn’t dry the dishes, leaves tons of moisture in the machine. Open the door and slide the top rack out 6 inches  to prop the door open or the dishes will be covered in spots. Inexpensive… got what we paid for and not disappointed.",,,3.0
23-07-06,53441824,dw,top_control,GE,GDT535PYVFS,GDT535PYVFS,,us,retail,geappliances,,Very Positive,use,Performance_Drying,"Amazing Product, really cleans the dishes/dries them & love the sanitation as a bonus!","[ Great Appliance ] || ---------------- || Amazing Product, really cleans the dishes/dries them & love the sanitation as a bonus!","[ Great Appliance ] || ---------------- || Amazing Product, really cleans the dishes/dries them & love the sanitation as a bonus!",,,5.0
23-07-06,53441824,dw,top_control,GE,GDT535PYVFS,GDT535PYVFS,,us,retail,geappliances,,Very Positive,use,Performance_Washing,"Amazing Product, really cleans the dishes/dries them & love the sanitation as a bonus!","[ Great Appliance ] || ---------------- || Amazing Product, really cleans the dishes/dries them & love the sanitation as a bonus!","[ Great Appliance ] || ---------------- || Amazing Product, really cleans the dishes/dries them & love the sanitation as a bonus!",,,5.0
23-07-06,91751816,dw,front_control,GE,GDF535PSRSS,GDF535PSRSS,,us,retail,bestbuy,,Positive,use,Performance_Washing,Cleans really well and I love the blade that cuts up all small waste.,[ Great Dishwasher w/blade ] || ---------------- || Cleans really well and I love the blade that cuts up all small waste. Makes cleaning very easy and nothing gets stuck on my dishes. Only problem is the wheel on one side pops off sometimes. Very easy to get back in if this happens.,[ Great Dishwasher w/blade ] || ---------------- || Cleans really well and I love the blade that cuts up all small waste. Makes cleaning very easy and nothing gets stuck on my dishes. Only problem is the wheel on one side pops off sometimes. Very easy to get back in if this happens.,Verified,,4.0
23-07-06,91751816,dw,front_control,GE,GDF535PSRSS,GDF535PSRSS,,us,retail,bestbuy,,Positive,use,,Makes cleaning very easy and nothing gets stuck on my dishes.,[ Great Dishwasher w/blade ] || ---------------- || Cleans really well and I love the blade that cuts up all small waste. Makes cleaning very easy and nothing gets stuck on my dishes. Only problem is the wheel on one side pops off sometimes. Very easy to get back in if this happens.,[ Great Dishwasher w/blade ] || ---------------- || Cleans really well and I love the blade that cuts up all small waste. Makes cleaning very easy and nothing gets stuck on my dishes. Only problem is the wheel on one side pops off sometimes. Very easy to get back in if this happens.,Verified,,4.0
23-07-06,91751816,dw,front_control,GE,GDF535PSRSS,GDF535PSRSS,,us,retail,bestbuy,,Negative,"maintain,use",,Only problem is the wheel on one side pops off sometimes.,[ Great Dishwasher w/blade ] || ---------------- || Cleans really well and I love the blade that cuts up all small waste. Makes cleaning very easy and nothing gets stuck on my dishes. Only problem is the wheel on one side pops off sometimes. Very easy to get back in if this happens.,[ Great Dishwasher w/blade ] || ---------------- || Cleans really well and I love the blade that cuts up all small waste. Makes cleaning very easy and nothing gets stuck on my dishes. Only problem is the wheel on one side pops off sometimes. Very easy to get back in if this happens.,Verified,,4.0
23-07-06,91751816,dw,front_control,GE,GDF535PSRSS,GDF535PSRSS,,us,retail,bestbuy,,Positive,,Easy_Use,Very easy to get back in if this happens.,[ Great Dishwasher w/blade ] || ---------------- || Cleans really well and I love the blade that cuts up all small waste. Makes cleaning very easy and nothing gets stuck on my dishes. Only problem is the wheel on one side pops off sometimes. Very easy to get back in if this happens.,[ Great Dishwasher w/blade ] || ---------------- || Cleans really well and I love the blade that cuts up all small waste. Makes cleaning very easy and nothing gets stuck on my dishes. Only problem is the wheel on one side pops off sometimes. Very easy to get back in if this happens.,Verified,,4.0
23-07-06,53473396,dw,top_control,GE,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,,us,retail,geappliances,,Positive,use,,Great dishwasher!,[ Great Dishwasher! ] || ---------------- || Great dishwasher! User friendly and cleans dishes very well! The Dry Boost is a great feature and ensures dishes are completely dry. The exterior is very easy to clean and the stainless steel goes well with our other appliances.,[ Great Dishwasher! ] || ---------------- || Great dishwasher! User friendly and cleans dishes very well! The Dry Boost is a great feature and ensures dishes are completely dry. The exterior is very easy to clean and the stainless steel goes well with our other appliances.,,,5.0
23-07-06,53473396,dw,top_control,GE,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,,us,retail,geappliances,,Positive,use,Easy_Use,User friendly and cleans dishes very well!,[ Great Dishwasher! ] || ---------------- || Great dishwasher! User friendly and cleans dishes very well! The Dry Boost is a great feature and ensures dishes are completely dry. The exterior is very easy to clean and the stainless steel goes well with our other appliances.,[ Great Dishwasher! ] || ---------------- || Great dishwasher! User friendly and cleans dishes very well! The Dry Boost is a great feature and ensures dishes are completely dry. The exterior is very easy to clean and the stainless steel goes well with our other appliances.,,,5.0
23-07-06,53473396,dw,top_control,GE,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,,us,retail,geappliances,,Positive,use,Performance_Washing,User friendly and cleans dishes very well!,[ Great Dishwasher! ] || ---------------- || Great dishwasher! User friendly and cleans dishes very well! The Dry Boost is a great feature and ensures dishes are completely dry. The exterior is very easy to clean and the stainless steel goes well with our other appliances.,[ Great Dishwasher! ] || ---------------- || Great dishwasher! User friendly and cleans dishes very well! The Dry Boost is a great feature and ensures dishes are completely dry. The exterior is very easy to clean and the stainless steel goes well with our other appliances.,,,5.0
23-07-06,53473396,dw,top_control,GE,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,,us,retail,geappliances,,Positive,use,Performance_Drying,The Dry Boost is a great feature and ensures dishes are completely dry.,[ Great Dishwasher! ] || ---------------- || Great dishwasher! User friendly and cleans dishes very well! The Dry Boost is a great feature and ensures dishes are completely dry. The exterior is very easy to clean and the stainless steel goes well with our other appliances.,[ Great Dishwasher! ] || ---------------- || Great dishwasher! User friendly and cleans dishes very well! The Dry Boost is a great feature and ensures dishes are completely dry. The exterior is very easy to clean and the stainless steel goes well with our other appliances.,,,5.0
23-07-06,53473396,dw,top_control,GE,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,,us,retail,geappliances,,Positive,use,Design,The exterior is very easy to clean and the stainless steel goes well with our other appliances.,[ Great Dishwasher! ] || ---------------- || Great dishwasher! User friendly and cleans dishes very well! The Dry Boost is a great feature and ensures dishes are completely dry. The exterior is very easy to clean and the stainless steel goes well with our other appliances.,[ Great Dishwasher! ] || ---------------- || Great dishwasher! User friendly and cleans dishes very well! The Dry Boost is a great feature and ensures dishes are completely dry. The exterior is very easy to clean and the stainless steel goes well with our other appliances.,,,5.0
23-07-06,53473409,dw,top_control,GE,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,,us,retail,geappliances,,Positive,,Durability,No problems.,[ Easy on the eyes.  ] || ---------------- || No problems. it's easy and everything shines . ,[ Easy on the eyes.. ] || ---------------- || No problems.....it's easy and everything shines ....,,,5.0
23-07-06,53473409,dw,top_control,GE,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,,us,retail,geappliances,,Positive,use,Easy_Use,it's easy and everything shines .,[ Easy on the eyes.  ] || ---------------- || No problems. it's easy and everything shines . ,[ Easy on the eyes.. ] || ---------------- || No problems.....it's easy and everything shines ....,,,5.0
23-07-06,53474295,dw,top_control,GE,GDT225SGLBB_GDT225SGLWW_GDT225SSLSS,GDT225SGLBB_GDT225SGLWW_GDT225SSLSS,,us,retail,geappliances,,Negative,use,Performance_Drying,I'm disappointed that there is no drying element.,"[ Bummed. ] || ---------------- || I'm disappointed that there is no drying element. I had the ge tech come out to see if it was installed properly. Apparently, as the manual states, the solution is to open the door to let it dry. What a tripping hazard. It took forever for delivery. And 166 minutes to wash dishes seems ridiculously long, especially since they don't get dried.","[ Bummed. ] || ---------------- || I’m disappointed that there is no drying element.  I had the ge tech come out to see if it was installed properly. Apparently, as the manual states, the solution is to open the door to let it dry.  What a tripping hazard.  It took forever for delivery. And 166 minutes to wash dishes seems ridiculously long, especially since they don’t get dried.",,,1.0
23-07-06,53474295,dw,top_control,GE,GDT225SGLBB_GDT225SGLWW_GDT225SSLSS,GDT225SGLBB_GDT225SGLWW_GDT225SSLSS,,us,retail,geappliances,,Neutral,onboard,Delivery_Installation,I had the ge tech come out to see if it was installed properly.,"[ Bummed. ] || ---------------- || I'm disappointed that there is no drying element. I had the ge tech come out to see if it was installed properly. Apparently, as the manual states, the solution is to open the door to let it dry. What a tripping hazard. It took forever for delivery. And 166 minutes to wash dishes seems ridiculously long, especially since they don't get dried.","[ Bummed. ] || ---------------- || I’m disappointed that there is no drying element.  I had the ge tech come out to see if it was installed properly. Apparently, as the manual states, the solution is to open the door to let it dry.  What a tripping hazard.  It took forever for delivery. And 166 minutes to wash dishes seems ridiculously long, especially since they don’t get dried.",,,1.0
23-07-06,53474295,dw,top_control,GE,GDT225SGLBB_GDT225SGLWW_GDT225SSLSS,GDT225SGLBB_GDT225SGLWW_GDT225SSLSS,,us,retail,geappliances,,Neutral,use,Performance_Drying,"Apparently, as the manual states, the solution is to open the door to let it dry.","[ Bummed. ] || ---------------- || I'm disappointed that there is no drying element. I had the ge tech come out to see if it was installed properly. Apparently, as the manual states, the solution is to open the door to let it dry. What a tripping hazard. It took forever for delivery. And 166 minutes to wash dishes seems ridiculously long, especially since they don't get dried.","[ Bummed. ] || ---------------- || I’m disappointed that there is no drying element.  I had the ge tech come out to see if it was installed properly. Apparently, as the manual states, the solution is to open the door to let it dry.  What a tripping hazard.  It took forever for delivery. And 166 minutes to wash dishes seems ridiculously long, especially since they don’t get dried.",,,1.0
