Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-03-27,70627623,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,use,Easy_Use,"Efficient, quiet and easy to use","[ Efficient and silent ] || ---------------- || Efficient, quiet and easy to use","[ Eficiente y silencioso ] || ---------------- || Eficiente, silencioso y de fácil uso",Not verified,,4.0
25-03-26,79954202,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Neutral,use,Easy_Use,I know how to load a dishwasher.,"[ Unit is not drying properly/completely. ] || ---------------- || Love most features in this new dishwasher however it does not dry the dishes as it should.Even utilizing the Pro Wash and Heat Dry/Extended the inside of the unit is wet as well as many dishes. The first SCR we spoke with indicated we were not loading it properly or overloading the dishwasher. There are just two of us in the household and I am not young. I know how to load a dishwasher.Second CSR asked what type of detergent we used, liquid or solid. SOLID. She said that she would send us their preferred detergent (a liquid) that disperses the water better to allow for complete drying? What?","[ Unit is not drying properly/completely. ] || ---------------- || Love most features in this new dishwasher however it does not dry the dishes as it should.Even utilizing the Pro Wash and Heat Dry/Extended the inside of the unit is wet as well as many dishes.  The first SCR we spoke with indicated we were not loading it properly or overloading the dishwasher.  There are just two of us in the household and I am not young...I know how to load a dishwasher.Second CSR asked what type of detergent we used, liquid or solid...SOLID.  She said that she would send us their preferred detergent (a liquid)  that disperses the water better to allow for complete drying?  What?",Not verified,,2.0
25-03-26,79954202,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Neutral,,,"Second CSR asked what type of detergent we used, liquid or solid.","[ Unit is not drying properly/completely. ] || ---------------- || Love most features in this new dishwasher however it does not dry the dishes as it should.Even utilizing the Pro Wash and Heat Dry/Extended the inside of the unit is wet as well as many dishes. The first SCR we spoke with indicated we were not loading it properly or overloading the dishwasher. There are just two of us in the household and I am not young. I know how to load a dishwasher.Second CSR asked what type of detergent we used, liquid or solid. SOLID. She said that she would send us their preferred detergent (a liquid) that disperses the water better to allow for complete drying? What?","[ Unit is not drying properly/completely. ] || ---------------- || Love most features in this new dishwasher however it does not dry the dishes as it should.Even utilizing the Pro Wash and Heat Dry/Extended the inside of the unit is wet as well as many dishes.  The first SCR we spoke with indicated we were not loading it properly or overloading the dishwasher.  There are just two of us in the household and I am not young...I know how to load a dishwasher.Second CSR asked what type of detergent we used, liquid or solid...SOLID.  She said that she would send us their preferred detergent (a liquid)  that disperses the water better to allow for complete drying?  What?",Not verified,,2.0
25-03-26,79954202,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Negative,,Durability,SOLID.,"[ Unit is not drying properly/completely. ] || ---------------- || Love most features in this new dishwasher however it does not dry the dishes as it should.Even utilizing the Pro Wash and Heat Dry/Extended the inside of the unit is wet as well as many dishes. The first SCR we spoke with indicated we were not loading it properly or overloading the dishwasher. There are just two of us in the household and I am not young. I know how to load a dishwasher.Second CSR asked what type of detergent we used, liquid or solid. SOLID. She said that she would send us their preferred detergent (a liquid) that disperses the water better to allow for complete drying? What?","[ Unit is not drying properly/completely. ] || ---------------- || Love most features in this new dishwasher however it does not dry the dishes as it should.Even utilizing the Pro Wash and Heat Dry/Extended the inside of the unit is wet as well as many dishes.  The first SCR we spoke with indicated we were not loading it properly or overloading the dishwasher.  There are just two of us in the household and I am not young...I know how to load a dishwasher.Second CSR asked what type of detergent we used, liquid or solid...SOLID.  She said that she would send us their preferred detergent (a liquid)  that disperses the water better to allow for complete drying?  What?",Not verified,,2.0
25-03-26,79954202,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Neutral,,,She said that she would send us their preferred detergent (a liquid) that disperses the water better to allow for complete drying?,"[ Unit is not drying properly/completely. ] || ---------------- || Love most features in this new dishwasher however it does not dry the dishes as it should.Even utilizing the Pro Wash and Heat Dry/Extended the inside of the unit is wet as well as many dishes. The first SCR we spoke with indicated we were not loading it properly or overloading the dishwasher. There are just two of us in the household and I am not young. I know how to load a dishwasher.Second CSR asked what type of detergent we used, liquid or solid. SOLID. She said that she would send us their preferred detergent (a liquid) that disperses the water better to allow for complete drying? What?","[ Unit is not drying properly/completely. ] || ---------------- || Love most features in this new dishwasher however it does not dry the dishes as it should.Even utilizing the Pro Wash and Heat Dry/Extended the inside of the unit is wet as well as many dishes.  The first SCR we spoke with indicated we were not loading it properly or overloading the dishwasher.  There are just two of us in the household and I am not young...I know how to load a dishwasher.Second CSR asked what type of detergent we used, liquid or solid...SOLID.  She said that she would send us their preferred detergent (a liquid)  that disperses the water better to allow for complete drying?  What?",Not verified,,2.0
25-03-26,79954202,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Neutral,,,What?,"[ Unit is not drying properly/completely. ] || ---------------- || Love most features in this new dishwasher however it does not dry the dishes as it should.Even utilizing the Pro Wash and Heat Dry/Extended the inside of the unit is wet as well as many dishes. The first SCR we spoke with indicated we were not loading it properly or overloading the dishwasher. There are just two of us in the household and I am not young. I know how to load a dishwasher.Second CSR asked what type of detergent we used, liquid or solid. SOLID. She said that she would send us their preferred detergent (a liquid) that disperses the water better to allow for complete drying? What?","[ Unit is not drying properly/completely. ] || ---------------- || Love most features in this new dishwasher however it does not dry the dishes as it should.Even utilizing the Pro Wash and Heat Dry/Extended the inside of the unit is wet as well as many dishes.  The first SCR we spoke with indicated we were not loading it properly or overloading the dishwasher.  There are just two of us in the household and I am not young...I know how to load a dishwasher.Second CSR asked what type of detergent we used, liquid or solid...SOLID.  She said that she would send us their preferred detergent (a liquid)  that disperses the water better to allow for complete drying?  What?",Not verified,,2.0
25-03-26,79954204,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Positive,"purchase,use",,I love all three KitchenAid appliances I purchased a month ago.,[ Great features ] || ---------------- || I love all three KitchenAid appliances I purchased a month ago. The third row in dishwasher has come in handy.,[ Great features ] || ---------------- || [This review was collected as part of a promotion.] I love all three KitchenAid appliances I purchased a month ago. The third row in dishwasher has come in handy.,Not verified,,5.0
25-03-26,79954204,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Positive,use,Easy_Use,The third row in dishwasher has come in handy.,[ Great features ] || ---------------- || I love all three KitchenAid appliances I purchased a month ago. The third row in dishwasher has come in handy.,[ Great features ] || ---------------- || [This review was collected as part of a promotion.] I love all three KitchenAid appliances I purchased a month ago. The third row in dishwasher has come in handy.,Not verified,,5.0
25-03-26,70615435,dw,front_control,BOSCH,4_series,SMS4HTW00E,EU,es,retail,bosch_home_es,,Positive,"purchase,use",,"I bought it recently, so far so good.","[ Good Dishwasher ] || ---------------- || I bought it recently, so far so good.","[ Buen Lavavajillas ] || ---------------- || Lo he comprado hace poco, de momento todo bien",Not verified,,4.0
25-03-26,79939927,dw,top_control,KITCHENAID,KDPM704KPS,KDPM704KPS,,us,retail,kitchenaid,,Neutral,,,Our daughter is an influencer and received one as a test model.,"[ Quality cleaning and reduced sound level ] || ---------------- || Our daughter is an influencer and received one as a test model. After seeing hers and the great job it did sold me on replacing our 4 year old Samsung. The interior lighting, reduced sound level and quality of cleaning is superior!","[ Quality cleaning and reduced sound level ] || ---------------- || [This review was collected as part of a promotion.] Our daughter is an influencer and received one as a test model.  After seeing hers and the great job it did sold me on replacing our 4 year old Samsung.  The interior lighting, reduced sound level and quality of cleaning is superior!",Not verified,,5.0
25-03-26,79939927,dw,top_control,KITCHENAID,KDPM704KPS,KDPM704KPS,,us,retail,kitchenaid,,Positive,replace,,After seeing hers and the great job it did sold me on replacing our 4 year old Samsung.,"[ Quality cleaning and reduced sound level ] || ---------------- || Our daughter is an influencer and received one as a test model. After seeing hers and the great job it did sold me on replacing our 4 year old Samsung. The interior lighting, reduced sound level and quality of cleaning is superior!","[ Quality cleaning and reduced sound level ] || ---------------- || [This review was collected as part of a promotion.] Our daughter is an influencer and received one as a test model.  After seeing hers and the great job it did sold me on replacing our 4 year old Samsung.  The interior lighting, reduced sound level and quality of cleaning is superior!",Not verified,,5.0
25-03-26,79939927,dw,top_control,KITCHENAID,KDPM704KPS,KDPM704KPS,,us,retail,kitchenaid,,Very Positive,use,Performance_Washing,"The interior lighting, reduced sound level and quality of cleaning is superior!","[ Quality cleaning and reduced sound level ] || ---------------- || Our daughter is an influencer and received one as a test model. After seeing hers and the great job it did sold me on replacing our 4 year old Samsung. The interior lighting, reduced sound level and quality of cleaning is superior!","[ Quality cleaning and reduced sound level ] || ---------------- || [This review was collected as part of a promotion.] Our daughter is an influencer and received one as a test model.  After seeing hers and the great job it did sold me on replacing our 4 year old Samsung.  The interior lighting, reduced sound level and quality of cleaning is superior!",Not verified,,5.0
25-03-26,70617376,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Positive,use,,Love our new dishwasher!,[ Great dishwasher ] || ---------------- || Love our new dishwasher! Many different cycles and energy saver,[ Great dishwasher ] || ---------------- || Love our new dishwasher!! Many different cycles and energy saver,Not verified,,5.0
