Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-03-31,49963560,dw,front_control,BOSCH,4_series,SMS4HVB01A,ASIA,au,retail,binglee,,Very Positive,use,Noise_Vibration,amazing great dishwasher so quiet amazing quality,[ bosch series 4 ] || ---------------- || amazing great dishwasher so quiet amazing quality,[ bosch series 4 ] || ---------------- || amazing great dishwasher so quiet amazing quality,,,5.0
23-03-26,49744010,dw,top_control,BOSCH,SHXM78Z55N,SHXM78Z55N,,us,retail,bosch_home_us,,Neutral,replace,Durability,This dishwasher replaced another companies product that lasted less than 2 years.,[ Wonderful ] || ---------------- || This dishwasher replaced another companies product that lasted less than 2 years. This cleans our dishes so well and always leaves them dry. Love how quiet it is too!,[ Wonderful ] || ---------------- || This dishwasher replaced another companies product that lasted less than 2 years. This cleans our dishes so well and always leaves them dry. Love how quiet it is too!,,,5.0
23-03-26,49744010,dw,top_control,BOSCH,SHXM78Z55N,SHXM78Z55N,,us,retail,bosch_home_us,,Positive,use,Performance_Drying,This cleans our dishes so well and always leaves them dry.,[ Wonderful ] || ---------------- || This dishwasher replaced another companies product that lasted less than 2 years. This cleans our dishes so well and always leaves them dry. Love how quiet it is too!,[ Wonderful ] || ---------------- || This dishwasher replaced another companies product that lasted less than 2 years. This cleans our dishes so well and always leaves them dry. Love how quiet it is too!,,,5.0
23-03-26,49744010,dw,top_control,BOSCH,SHXM78Z55N,SHXM78Z55N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,This cleans our dishes so well and always leaves them dry.,[ Wonderful ] || ---------------- || This dishwasher replaced another companies product that lasted less than 2 years. This cleans our dishes so well and always leaves them dry. Love how quiet it is too!,[ Wonderful ] || ---------------- || This dishwasher replaced another companies product that lasted less than 2 years. This cleans our dishes so well and always leaves them dry. Love how quiet it is too!,,,5.0
23-03-26,49744010,dw,top_control,BOSCH,SHXM78Z55N,SHXM78Z55N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,Love how quiet it is too!,[ Wonderful ] || ---------------- || This dishwasher replaced another companies product that lasted less than 2 years. This cleans our dishes so well and always leaves them dry. Love how quiet it is too!,[ Wonderful ] || ---------------- || This dishwasher replaced another companies product that lasted less than 2 years. This cleans our dishes so well and always leaves them dry. Love how quiet it is too!,,,5.0
23-03-26,49744370,dw,front_control,LG,LDFN3432T,LDFN3432T,,us,retail,homedepot,,Negative,use,Easy_Use,"I have had this dishwasher for just 18 months, I barely use it as it's just me in the house.","[ Rusting Already ] || ---------------- || I have had this dishwasher for just 18 months, I barely use it as it's just me in the house. When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside. The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on. But the biggest issue is the rust that is forming inside already. Save your money and buy a different dishwasher. Very cheap.","[ Rusting Already ] || ---------------- || I have had this dishwasher for just 18 months, I barely use it as it's just me in the house. When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside. The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on. But the biggest issue is the rust that is forming inside already. Save your money and buy a different dishwasher. Very cheap.",,,1.0
23-03-26,49744370,dw,front_control,LG,LDFN3432T,LDFN3432T,,us,retail,homedepot,,Negative,use,Performance_Drying,"When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside.","[ Rusting Already ] || ---------------- || I have had this dishwasher for just 18 months, I barely use it as it's just me in the house. When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside. The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on. But the biggest issue is the rust that is forming inside already. Save your money and buy a different dishwasher. Very cheap.","[ Rusting Already ] || ---------------- || I have had this dishwasher for just 18 months, I barely use it as it's just me in the house. When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside. The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on. But the biggest issue is the rust that is forming inside already. Save your money and buy a different dishwasher. Very cheap.",,,1.0
23-03-26,49744370,dw,front_control,LG,LDFN3432T,LDFN3432T,,us,retail,homedepot,,Neutral,use,Durability,"The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on.","[ Rusting Already ] || ---------------- || I have had this dishwasher for just 18 months, I barely use it as it's just me in the house. When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside. The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on. But the biggest issue is the rust that is forming inside already. Save your money and buy a different dishwasher. Very cheap.","[ Rusting Already ] || ---------------- || I have had this dishwasher for just 18 months, I barely use it as it's just me in the house. When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside. The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on. But the biggest issue is the rust that is forming inside already. Save your money and buy a different dishwasher. Very cheap.",,,1.0
23-03-26,49744370,dw,front_control,LG,LDFN3432T,LDFN3432T,,us,retail,homedepot,,Negative,,,But the biggest issue is the rust that is forming inside already.,"[ Rusting Already ] || ---------------- || I have had this dishwasher for just 18 months, I barely use it as it's just me in the house. When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside. The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on. But the biggest issue is the rust that is forming inside already. Save your money and buy a different dishwasher. Very cheap.","[ Rusting Already ] || ---------------- || I have had this dishwasher for just 18 months, I barely use it as it's just me in the house. When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside. The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on. But the biggest issue is the rust that is forming inside already. Save your money and buy a different dishwasher. Very cheap.",,,1.0
23-03-26,49744370,dw,front_control,LG,LDFN3432T,LDFN3432T,,us,retail,homedepot,,Very Negative,replace,Price,Save your money and buy a different dishwasher.,"[ Rusting Already ] || ---------------- || I have had this dishwasher for just 18 months, I barely use it as it's just me in the house. When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside. The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on. But the biggest issue is the rust that is forming inside already. Save your money and buy a different dishwasher. Very cheap.","[ Rusting Already ] || ---------------- || I have had this dishwasher for just 18 months, I barely use it as it's just me in the house. When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside. The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on. But the biggest issue is the rust that is forming inside already. Save your money and buy a different dishwasher. Very cheap.",,,1.0
23-03-26,49744370,dw,front_control,LG,LDFN3432T,LDFN3432T,,us,retail,homedepot,,Positive,purchase,Price,Very cheap.,"[ Rusting Already ] || ---------------- || I have had this dishwasher for just 18 months, I barely use it as it's just me in the house. When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside. The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on. But the biggest issue is the rust that is forming inside already. Save your money and buy a different dishwasher. Very cheap.","[ Rusting Already ] || ---------------- || I have had this dishwasher for just 18 months, I barely use it as it's just me in the house. When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside. The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on. But the biggest issue is the rust that is forming inside already. Save your money and buy a different dishwasher. Very cheap.",,,1.0
23-03-26,49744370,dw,front_control,LG,LDFN3432T,LDFN3432T,,us,retail,homedepot,,Positive,purchase,Product_Satisfaction,Very cheap.,"[ Rusting Already ] || ---------------- || I have had this dishwasher for just 18 months, I barely use it as it's just me in the house. When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside. The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on. But the biggest issue is the rust that is forming inside already. Save your money and buy a different dishwasher. Very cheap.","[ Rusting Already ] || ---------------- || I have had this dishwasher for just 18 months, I barely use it as it's just me in the house. When I do use it, it doesn't dry anything that's in it, and after I've removed the items, the dishwasher itself stays wet inside. The power button is in such a place that every time I try to get something out of the cabinet above, I hit the power button and turn it on. But the biggest issue is the rust that is forming inside already. Save your money and buy a different dishwasher. Very cheap.",,,1.0
