Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-10-26,56154728,dw,top_control,KITCHENAID,KDPM604KPS_KDPM604KBS,KDPM604KPS_KDPM604KBS,,us,retail,costco,,Positive,use,Performance_Washing,"Cleans, dries and is quiet.","[ Product is great, installation not ] || ---------------- || Works great. Cleans, dries and is quiet. Delivery and installation on the other hand were not great. Had to pay $125 to get it installed by the people Costco sent.","[ Product is great, installation not ] || ---------------- || Works great.  Cleans, dries and is quiet.  Delivery and installation on the other hand were not great.  Had to pay $125 to get it installed by the people Costco sent.",,,5.0
23-10-25,56059172,dw,front_control,MIDEA,K6,K6,ASIA,cn,retail,jd,,Positive,purchase,Delivery_Installation,"The purchase during the event is cost-effective, the logistics is fast, and the price is favorable.","It looks good and looks normal after trying it. It is very convenient to use. It has a large space and can hold many bowls. It also comes with a special washing set. I believe that big brands can’t go wrong! The purchase during the event is cost-effective, the logistics is fast, and the price is favorable. I like it very much.",外观颜值高，试了下都正常，用起来很方便，空间挺大的，可以放很多碗，还送了专用的洗涤套装，相信大牌不会错！活动期间购买性价比比较高，物流很快，价格优惠，很喜欢,,,5.0
23-10-25,56059172,dw,front_control,MIDEA,K6,K6,ASIA,cn,retail,jd,,Positive,purchase,Price,"The purchase during the event is cost-effective, the logistics is fast, and the price is favorable.","It looks good and looks normal after trying it. It is very convenient to use. It has a large space and can hold many bowls. It also comes with a special washing set. I believe that big brands can’t go wrong! The purchase during the event is cost-effective, the logistics is fast, and the price is favorable. I like it very much.",外观颜值高，试了下都正常，用起来很方便，空间挺大的，可以放很多碗，还送了专用的洗涤套装，相信大牌不会错！活动期间购买性价比比较高，物流很快，价格优惠，很喜欢,,,5.0
23-10-25,56059172,dw,front_control,MIDEA,K6,K6,ASIA,cn,retail,jd,,Positive,use,,I like it very much.,"It looks good and looks normal after trying it. It is very convenient to use. It has a large space and can hold many bowls. It also comes with a special washing set. I believe that big brands can’t go wrong! The purchase during the event is cost-effective, the logistics is fast, and the price is favorable. I like it very much.",外观颜值高，试了下都正常，用起来很方便，空间挺大的，可以放很多碗，还送了专用的洗涤套装，相信大牌不会错！活动期间购买性价比比较高，物流很快，价格优惠，很喜欢,,,5.0
23-10-25,56059189,dw,front_control,MIDEA,K6,K6,ASIA,cn,retail,jd,,Positive,use,Noise_Vibration,"The dishwasher cleans very well, has a built-in light and makes very little noise.","The dishwasher cleans very well, has a built-in light and makes very little noise. JD Logistics delivered very quickly, and the installer was very professional. Very satisfied, the product is really good. The purchase at this event was very cost-effective",洗碗机清洗的非常干净，内置照明灯，噪音很小。京东物流送货非常快，安装师傅很专业。非常满意，产品真的挺好。这次活动买的很划算,,,5.0
23-10-25,56059189,dw,front_control,MIDEA,K6,K6,ASIA,cn,retail,jd,,Positive,use,Performance_Washing,"The dishwasher cleans very well, has a built-in light and makes very little noise.","The dishwasher cleans very well, has a built-in light and makes very little noise. JD Logistics delivered very quickly, and the installer was very professional. Very satisfied, the product is really good. The purchase at this event was very cost-effective",洗碗机清洗的非常干净，内置照明灯，噪音很小。京东物流送货非常快，安装师傅很专业。非常满意，产品真的挺好。这次活动买的很划算,,,5.0
23-10-25,56059189,dw,front_control,MIDEA,K6,K6,ASIA,cn,retail,jd,,Positive,"deliver,onboard",Delivery_Installation,"JD Logistics delivered very quickly, and the installer was very professional.","The dishwasher cleans very well, has a built-in light and makes very little noise. JD Logistics delivered very quickly, and the installer was very professional. Very satisfied, the product is really good. The purchase at this event was very cost-effective",洗碗机清洗的非常干净，内置照明灯，噪音很小。京东物流送货非常快，安装师傅很专业。非常满意，产品真的挺好。这次活动买的很划算,,,5.0
23-10-25,56059189,dw,front_control,MIDEA,K6,K6,ASIA,cn,retail,jd,,Positive,use,,"Very satisfied, the product is really good.","The dishwasher cleans very well, has a built-in light and makes very little noise. JD Logistics delivered very quickly, and the installer was very professional. Very satisfied, the product is really good. The purchase at this event was very cost-effective",洗碗机清洗的非常干净，内置照明灯，噪音很小。京东物流送货非常快，安装师傅很专业。非常满意，产品真的挺好。这次活动买的很划算,,,5.0
23-10-25,56059189,dw,front_control,MIDEA,K6,K6,ASIA,cn,retail,jd,,Positive,purchase,Price,The purchase at this event was very cost-effective,"The dishwasher cleans very well, has a built-in light and makes very little noise. JD Logistics delivered very quickly, and the installer was very professional. Very satisfied, the product is really good. The purchase at this event was very cost-effective",洗碗机清洗的非常干净，内置照明灯，噪音很小。京东物流送货非常快，安装师傅很专业。非常满意，产品真的挺好。这次活动买的很划算,,,5.0
23-10-25,56059189,dw,front_control,MIDEA,K6,K6,ASIA,cn,retail,jd,,Positive,purchase,Product_Satisfaction,The purchase at this event was very cost-effective,"The dishwasher cleans very well, has a built-in light and makes very little noise. JD Logistics delivered very quickly, and the installer was very professional. Very satisfied, the product is really good. The purchase at this event was very cost-effective",洗碗机清洗的非常干净，内置照明灯，噪音很小。京东物流送货非常快，安装师傅很专业。非常满意，产品真的挺好。这次活动买的很划算,,,5.0
23-10-25,56059392,dw,top_control,BOSCH,300_series,SHS863WD5N,,us,retail,bosch_home_us,,Negative,use,Easy_Use,Loading flatware is a tedious chore.,[ Good dishwasher ] || ---------------- || Loading flatware is a tedious chore. Otherwise seems well built and does a good job.,[ Good dishwasher ] || ---------------- || Loading flatware is a tedious chore. Otherwise seems well built and does a good job.,,,4.0
23-10-25,56059392,dw,top_control,BOSCH,300_series,SHS863WD5N,,us,retail,bosch_home_us,,Positive,use,Durability,Otherwise seems well built and does a good job.,[ Good dishwasher ] || ---------------- || Loading flatware is a tedious chore. Otherwise seems well built and does a good job.,[ Good dishwasher ] || ---------------- || Loading flatware is a tedious chore. Otherwise seems well built and does a good job.,,,4.0
23-10-25,56059422,dw,top_control,BOSCH,300_series,SHS863WD5N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,"This dishwasher is quiet, efficient and does a great job cleaning.","[ Good Dishwasher ] || ---------------- || This dishwasher is quiet, efficient and does a great job cleaning. Only downside is that the rack layout for some reason makes it seem 'smaller' than the one it replaced. layout of our old dishwasher racks was more efficient.","[ Good Dishwasher ] || ---------------- || This dishwasher is quiet, efficient and does a great job cleaning.  Only downside is that the rack layout for some reason makes it seem 'smaller' than the one it replaced.  layout of our old dishwasher racks was more efficient.",,,4.0
23-10-25,56059422,dw,top_control,BOSCH,300_series,SHS863WD5N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,"This dishwasher is quiet, efficient and does a great job cleaning.","[ Good Dishwasher ] || ---------------- || This dishwasher is quiet, efficient and does a great job cleaning. Only downside is that the rack layout for some reason makes it seem 'smaller' than the one it replaced. layout of our old dishwasher racks was more efficient.","[ Good Dishwasher ] || ---------------- || This dishwasher is quiet, efficient and does a great job cleaning.  Only downside is that the rack layout for some reason makes it seem 'smaller' than the one it replaced.  layout of our old dishwasher racks was more efficient.",,,4.0
23-10-25,56059422,dw,top_control,BOSCH,300_series,SHS863WD5N,,us,retail,bosch_home_us,,Positive,use,Product_Satisfaction,"This dishwasher is quiet, efficient and does a great job cleaning.","[ Good Dishwasher ] || ---------------- || This dishwasher is quiet, efficient and does a great job cleaning. Only downside is that the rack layout for some reason makes it seem 'smaller' than the one it replaced. layout of our old dishwasher racks was more efficient.","[ Good Dishwasher ] || ---------------- || This dishwasher is quiet, efficient and does a great job cleaning.  Only downside is that the rack layout for some reason makes it seem 'smaller' than the one it replaced.  layout of our old dishwasher racks was more efficient.",,,4.0
23-10-25,56059422,dw,top_control,BOSCH,300_series,SHS863WD5N,,us,retail,bosch_home_us,,Negative,use,Easy_Use,Only downside is that the rack layout for some reason makes it seem 'smaller' than the one it replaced.,"[ Good Dishwasher ] || ---------------- || This dishwasher is quiet, efficient and does a great job cleaning. Only downside is that the rack layout for some reason makes it seem 'smaller' than the one it replaced. layout of our old dishwasher racks was more efficient.","[ Good Dishwasher ] || ---------------- || This dishwasher is quiet, efficient and does a great job cleaning.  Only downside is that the rack layout for some reason makes it seem 'smaller' than the one it replaced.  layout of our old dishwasher racks was more efficient.",,,4.0
23-10-25,56059422,dw,top_control,BOSCH,300_series,SHS863WD5N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,layout of our old dishwasher racks was more efficient.,"[ Good Dishwasher ] || ---------------- || This dishwasher is quiet, efficient and does a great job cleaning. Only downside is that the rack layout for some reason makes it seem 'smaller' than the one it replaced. layout of our old dishwasher racks was more efficient.","[ Good Dishwasher ] || ---------------- || This dishwasher is quiet, efficient and does a great job cleaning.  Only downside is that the rack layout for some reason makes it seem 'smaller' than the one it replaced.  layout of our old dishwasher racks was more efficient.",,,4.0
